2025-11-13 13:26:16,its-25702b16b201-powerday-sw97dt.cpe.its-tg.net,92.71.149.185,UP,72
2025-11-13 13:26:16,its-25a55aec68b8.cpe.its-tg.net,92.71.153.61,UP,79
2025-11-13 13:26:16,its-25a645673ecf.cpe.its-tg.net,195.21.82.33,UP,75
2025-11-13 13:26:16,its-25c046c9f04b.cpe.its-tg.net,92.71.152.221,UP,64
2025-11-13 13:26:16,its-25cb7002592c-cw60eu.cpe.its-tg.net,92.71.137.137,UP,84
2025-11-13 13:26:20,its-25f7446adb3f-moduflex-bs118dx.cpe.its-tg.net,92.71.147.105,UP,66
2025-11-13 13:26:16,its-25f8d8e67926-gloverpriest-b147dy.cpe.its-tg.net,92.71.150.29,UP,81
2025-11-13 13:26:18,its-25fa06a1e34e-optimumoilsltd-nr66nn.cpe.its-tg.net,92.71.149.249,UP,88
2025-11-13 13:26:19,jb-amss-ltd-cf336nu.cpe.its-tg.net,185.127.193.41,UP,65
2025-11-13 13:26:20,logmoor-b130pt.cpe.its-tg.net,149.40.117.129,UP,76
2025-11-13 13:26:20,mainmansupplies-b647bj.cpe.its-tg.net,149.86.68.73,UP,58
2025-11-13 13:26:20,mbheating-wn23dw.cpe.its-tg.net,149.86.94.177,UP,80
2025-11-13 13:26:20,mitsubishi-eh497lr.cpe.its-tg.net,149.40.103.81,UP,78
2025-11-13 13:26:20,nicklintransit-ws107su.cpe.its-tg.net,137.22.168.121,UP,73
2025-11-13 13:26:20,nshiltd-pe377xd.cpe.its-tg.net,149.107.117.153,UP,74
2025-11-13 13:26:20,oltecgrouptrading-wn23bu.cpe.its-tg.net,149.40.106.241,UP,70
2025-11-13 13:26:20,parkerplantltd-le46gh.cpe.its-tg.net,149.86.68.153,UP,56
2025-11-13 13:26:24,perkcompany-b461hg.cpe.its-tg.net,149.106.182.81,UP,75
2025-11-13 13:26:24,planthire-wa119uy.cpe.its-tg.net,92.71.140.57,UP,75
2025-11-13 13:26:22,portmandental-eh24ba.cpe.its-tg.net,149.106.176.209,UP,58
2025-11-13 13:26:23,portmandentalcare-dn402eu.cpe.its-tg.net,149.106.178.1,UP,57
2025-11-13 13:26:23,portmandentalcareltd-le159rl.cpe.its-tg.net,149.106.179.65,UP,56
2025-11-13 13:26:24,qcateringltd-me103bf.cpe.its-tg.net,149.86.71.137,UP,60
2025-11-13 13:26:24,rickshiels-m501bb.cpe.its-tg.net,92.71.133.221,UP,63
2025-11-13 13:26:24,swiftdentallab-bl21hq.cpe.its-tg.net,149.107.65.217,UP,50
2025-11-13 13:26:24,tealproducts-gl208nb.cpe.its-tg.net,92.71.132.241,UP,59
2025-11-13 13:26:24,telatechnology-b920ha.cpe.its-tg.net,149.86.65.241,UP,53
2025-11-13 13:26:24,the-roebuck-w41pu.cpe.its-tg.net,137.22.178.73,UP,57
2025-11-13 13:26:24,transworld-ss131et.cpe.its-tg.net,185.127.193.17,UP,55
2025-11-13 13:26:24,ucd-ng220pq.cpe.its-tg.net,137.22.187.169,UP,69
2025-11-13 13:26:24,vernacare-np122yn.cpe.its-tg.net,92.71.134.177,UP,70
2025-11-13 13:26:24,vernacareltd-pr77nb.cpe.its-tg.net,149.107.78.177,UP,58
2025-11-13 13:26:27,ws-transport-pe132rj.cpe.its-tg.net,185.127.194.249,UP,78
2025-11-13 13:26:27,wstransport-cv83az.cpe.its-tg.net,149.86.92.17,UP,74
2025-11-13 13:26:27,wstransport-dn418dy.cpe.its-tg.net,185.20.129.145,UP,59
2025-11-13 13:26:27,wstransportationthirsk-yo73jn.cpe.its-tg.net,185.20.129.169,UP,59
2025-11-13 13:26:28,chantellelingerie-gu48ep.cpe.its-tg.net,,UP,0
2025-11-13 13:26:28,its-24bfcedf3557-grahamandsibbaldllp-iv35nn.cpe.its-tg.net,,UP,0
2025-11-13 13:26:28,nagwa-sl41dd.cpe.its-tg.net,,UP,0
2025-11-13 13:26:47,8skyways-fy43rs.cpe.its-tg.net,149.86.86.81,UP,72
2025-11-13 13:26:47,airtelafrica-w1k3hu.cpe.its-tg.net,149.107.115.9,UP,46
2025-11-13 13:27:07,wstransportation-bt413uf.cpe.its-tg.net,149.107.117.13,DOWN,
2025-11-13 13:26:47,allertongladstoneltd-b112ba.cpe.its-tg.net,149.107.65.169,UP,70
2025-11-13 13:26:48,apollonia-housedental-ol44ha.cpe.its-tg.net,149.106.171.25,UP,72
2025-11-13 13:26:47,automotiveceltd-bd49ab.cpe.its-tg.net,149.107.115.161,UP,65
2025-11-13 13:26:47,barchamtrees-cb75xf.cpe.its-tg.net,149.86.66.217,UP,60
2025-11-13 13:26:47,boleyrecoveryserv-ig110ds.cpe.its-tg.net,92.71.131.25,UP,54
2025-11-13 13:26:47,bolneystagecottage-rh175rl.cpe.its-tg.net,149.86.72.245,UP,59
2025-11-13 13:26:47,bowe-systec-de11ly.cpe.its-tg.net,149.107.113.73,UP,59
2025-11-13 13:26:47,brevitt-rieker-le169hw.cpe.its-tg.net,149.40.98.81,UP,69
2025-11-13 13:26:47,brunning-price-bd233ae.cpe.its-tg.net,137.22.181.245,UP,59
2025-11-13 13:26:47,brunning-price-ch35al.cpe.its-tg.net,137.22.180.241,UP,62
2025-11-13 13:26:47,brunning-price-ll208pn.cpe.its-tg.net,137.22.183.129,UP,71
2025-11-13 13:26:47,brunning-price-tf109lq.cpe.its-tg.net,137.22.189.49,UP,62
2025-11-13 13:26:47,brunning-price-w43pu.cpe.its-tg.net,137.22.178.149,UP,61
2025-11-13 13:26:52,brunningandprice-cw111al.cpe.its-tg.net,149.107.76.197,UP,75
2025-11-13 13:26:52,brunningandprice-kt89bn.cpe.its-tg.net,149.86.93.185,UP,49
2025-11-13 13:26:52,brunningandprice-rg291et.cpe.its-tg.net,149.86.66.189,UP,80
2025-11-13 13:26:52,brunningandpriceltd-wa42sx.cpe.its-tg.net,149.40.109.17,UP,59
2025-11-13 13:26:52,brunningprice-b495nl.cpe.its-tg.net,92.71.128.1,UP,58
2025-11-13 13:26:52,brunningprice-bb79pq.cpe.its-tg.net,149.86.82.49,UP,81
2025-11-13 13:27:12,brunningprice-ch76lr.cpe.its-tg.net,137.22.190.85,DOWN,
2025-11-13 13:26:52,brunningprice-ct20db.cpe.its-tg.net,149.40.96.53,UP,48
2025-11-13 13:26:52,brunningprice-cw60rz.cpe.its-tg.net,149.106.177.201,UP,74
2025-11-13 13:26:52,brunningprice-m282qt.cpe.its-tg.net,149.106.179.113,UP,67
2025-11-13 13:27:12,brunningprice-pr25sq.cpe.its-tg.net,137.22.187.89,DOWN,
2025-11-13 13:26:52,brunningprice-rowbarge-rg75sh.cpe.its-tg.net,137.22.190.125,UP,42
2025-11-13 13:26:52,brunningprice-tn30ja.cpe.its-tg.net,149.40.100.213,UP,55
2025-11-13 13:26:52,brunningprice-ub96hj.cpe.its-tg.net,149.107.126.249,UP,52
2025-11-13 13:26:52,cameron-mackintosh-wc1b3rb.cpe.its-tg.net,149.106.163.113,UP,41
2025-11-13 13:27:16,charlespiton-br87pa.cpe.its-tg.net,149.107.68.25,DOWN,
2025-11-13 13:26:56,companyofleathersellers-ec3a6ab.cpe.its-tg.net,149.107.64.17,UP,56
2025-11-13 13:26:56,csparkssonsltd-ba69ag.cpe.its-tg.net,149.107.110.121,UP,56
2025-11-13 13:26:56,eurotaxisltd-bs375nh.cpe.its-tg.net,149.40.117.201,UP,56
2025-11-13 13:26:56,gloverpriest-b321ad.cpe.its-tg.net,92.71.136.185,UP,52
2025-11-13 13:26:56,graham-sibbald-fk82qg.cpe.its-tg.net,149.107.67.41,UP,59
2025-11-13 13:26:56,grahamsibbald-g25qy.cpe.its-tg.net,92.71.135.157,UP,60
2025-11-13 13:26:56,grahamsibbald-m21hl.cpe.its-tg.net,149.40.101.185,UP,51
2025-11-13 13:26:56,grahamsibbald-DD14QB.cpe.its-tg.net,149.107.98.41,UP,75
